# lat	lon	mean_z1	std_z1	mean_z2	std_z2
176.1381	-38.6324	401.90	410.18	305.37	421.76
176.1402	-38.6324	399.27	414.70	305.30	426.93
176.1423	-38.6324	396.80	419.22	305.23	432.08
176.1444	-38.6324	394.47	423.78	305.17	437.23
176.1465	-38.6324	392.28	428.39	305.10	442.39
176.1486	-38.6324	390.24	433.09	305.02	447.59
176.1507	-38.6324	388.35	437.91	304.92	452.85
176.1528	-38.6324	386.59	442.88	304.81	458.21
176.1549	-38.6324	384.98	448.01	304.67	463.68
176.1570	-38.6324	383.51	453.34	304.50	469.29
176.1591	-38.6324	382.16	458.87	304.32	475.04
176.1612	-38.6324	380.94	464.59	304.11	480.93
176.1633	-38.6324	379.83	470.52	303.89	486.98
176.1654	-38.6324	378.82	476.64	303.66	493.18
176.1675	-38.6324	377.91	482.93	303.42	499.53
176.1696	-38.6324	377.09	489.39	303.18	506.00
176.1717	-38.6324	376.35	496.00	302.95	512.60
176.1738	-38.6324	375.67	502.74	302.72	519.31
176.1759	-38.6324	375.06	509.60	302.51	526.12
176.1780	-38.6324	374.50	516.56	302.30	533.03
175.9700	-38.6314	342.62	459.95	293.24	468.80
175.9721	-38.6314	342.41	450.69	292.94	459.41
175.9742	-38.6314	342.20	441.31	292.62	449.89
175.9763	-38.6314	342.00	431.80	292.28	440.23
175.9784	-38.6314	341.80	422.15	291.90	430.40
175.9805	-38.6314	341.61	412.33	291.51	420.41
175.9826	-38.6314	341.43	402.34	291.08	410.21
175.9847	-38.6314	341.26	392.14	290.61	399.80
175.9868	-38.6314	341.12	381.72	290.12	389.13
175.9889	-38.6314	341.00	371.04	289.58	378.18
175.9910	-38.6314	340.92	360.06	289.00	366.91
175.9931	-38.6314	340.88	348.74	288.38	355.25
175.9952	-38.6314	340.91	337.00	287.72	343.13
175.9973	-38.6314	341.01	324.76	287.02	330.45
175.9994	-38.6314	341.21	311.88	286.28	317.06
176.0015	-38.6314	341.55	298.17	285.51	302.75
176.0036	-38.6314	342.08	283.30	284.72	287.14
176.0057	-38.6314	342.87	266.76	283.92	269.66
176.0078	-38.6314	344.00	247.66	283.18	249.31
176.0099	-38.6314	345.57	224.53	282.69	224.37
176.0120	-38.6314	347.28	195.50	283.22	192.74
176.0141	-38.6314	346.31	166.52	286.47	161.32
176.0162	-38.6314	345.07	174.17	284.49	170.84
176.0183	-38.6314	344.08	198.21	281.58	198.41
176.0204	-38.6314	341.33	216.30	283.86	219.03
176.0225	-38.6314	337.93	229.63	287.90	234.22
176.0246	-38.6314	334.28	239.33	291.38	245.54
176.0267	-38.6314	330.53	246.15	293.74	253.88
176.0288	-38.6314	326.76	250.63	295.20	259.80
176.0309	-38.6314	323.05	253.16	296.09	263.70
176.0330	-38.6314	319.50	254.11	296.67	265.90
176.0351	-38.6314	316.18	253.83	297.08	266.75
176.0372	-38.6314	313.22	252.72	297.41	266.62
176.0393	-38.6314	310.75	251.20	297.71	265.90
176.0414	-38.6314	308.93	249.71	298.00	265.01
176.0435	-38.6314	307.89	248.65	298.29	264.31
176.0456	-38.6314	307.73	248.32	298.58	264.12
176.0477	-38.6314	308.49	248.93	298.86	264.69
176.0498	-38.6314	310.12	250.61	299.09	266.16
176.0519	-38.6314	312.56	253.34	299.25	268.60
176.0540	-38.6314	315.73	257.03	299.30	271.92
176.0561	-38.6314	319.49	261.41	299.24	275.91
176.0582	-38.6314	323.73	266.17	299.09	280.26
176.0603	-38.6314	328.34	270.99	298.85	284.64
176.0624	-38.6314	333.22	275.61	298.54	288.82
176.0645	-38.6314	338.37	279.90	298.22	292.64
176.0666	-38.6314	343.93	283.87	297.97	296.10
176.0687	-38.6314	350.17	287.68	297.98	299.31
176.0708	-38.6314	357.53	291.61	298.52	302.50
176.0729	-38.6314	366.44	295.91	299.79	305.86
176.0751	-38.6314	377.10	300.61	301.84	309.41
176.0772	-38.6314	389.41	305.49	304.51	312.91
176.0793	-38.6314	403.15	310.17	307.57	316.03
176.0814	-38.6314	418.15	314.34	310.85	318.42
176.0835	-38.6314	434.39	317.73	314.27	319.83
176.0856	-38.6314	452.00	320.19	317.84	320.08
176.0877	-38.6314	471.19	321.63	321.63	319.04
176.0898	-38.6314	492.23	322.16	325.76	316.83
176.0919	-38.6314	515.17	322.67	330.29	314.47
176.0940	-38.6314	537.14	325.66	334.68	315.23
176.0961	-38.6314	541.35	330.06	335.35	319.84
176.0982	-38.6314	526.86	333.46	332.02	325.63
176.1003	-38.6314	513.27	337.38	328.62	332.01
176.1024	-38.6314	501.23	339.20	324.23	335.71
176.1045	-38.6314	487.01	339.01	318.50	336.99
176.1066	-38.6314	474.45	341.02	314.66	340.27
176.1087	-38.6314	464.60	345.19	312.67	345.57
176.1108	-38.6314	456.51	350.05	311.33	351.46
176.1129	-38.6314	449.64	354.96	310.20	357.29
176.1150	-38.6314	443.69	359.74	309.16	362.91
176.1171	-38.6314	438.46	364.39	308.23	368.34
176.1192	-38.6314	433.77	368.97	307.44	373.66
176.1213	-38.6314	429.48	373.54	306.81	378.97
176.1234	-38.6314	425.48	378.14	306.32	384.31
176.1255	-38.6314	421.71	382.79	305.96	389.70
176.1276	-38.6314	418.13	387.49	305.70	395.13
176.1297	-38.6314	414.72	392.21	305.51	400.59
176.1318	-38.6314	411.47	396.93	305.37	406.05
176.1339	-38.6314	408.38	401.65	305.27	411.49
176.1360	-38.6314	405.45	406.36	305.20	416.89
176.1381	-38.6314	402.67	411.05	305.14	422.25
176.1402	-38.6314	400.05	415.72	305.08	427.57
176.1423	-38.6314	397.57	420.41	305.03	432.87
176.1444	-38.6314	395.24	425.12	304.98	438.16
176.1465	-38.6314	393.06	429.88	304.91	443.46
176.1486	-38.6314	391.02	434.71	304.84	448.78
176.1507	-38.6314	389.13	439.65	304.75	454.16
176.1528	-38.6314	387.37	444.71	304.64	459.62
176.1549	-38.6314	385.75	449.92	304.51	465.17
176.1570	-38.6314	384.26	455.30	304.36	470.83
176.1591	-38.6314	382.90	460.86	304.19	476.63
176.1612	-38.6314	381.66	466.60	304.00	482.55
176.1633	-38.6314	380.52	472.52	303.80	488.61
176.1654	-38.6314	379.49	478.61	303.59	494.80
176.1675	-38.6314	378.55	484.87	303.37	501.13
176.1696	-38.6314	377.70	491.28	303.15	507.58
176.1717	-38.6314	376.93	497.83	302.93	514.14
176.1738	-38.6314	376.22	504.51	302.72	520.81
176.1759	-38.6314	375.58	511.30	302.52	527.58
176.1780	-38.6314	374.99	518.20	302.33	534.44
175.9700	-38.6304	342.52	459.39	293.10	468.23
175.9721	-38.6304	342.31	450.09	292.79	458.79
175.9742	-38.6304	342.10	440.66	292.45	449.23
175.9763	-38.6304	341.89	431.10	292.09	439.51
175.9784	-38.6304	341.69	421.39	291.70	429.63
175.9805	-38.6304	341.49	411.51	291.28	419.56
175.9826	-38.6304	341.31	401.44	290.83	409.30
175.9847	-38.6304	341.14	391.17	290.34	398.80
175.9868	-38.6304	341.00	380.66	289.80	388.04
175.9889	-38.6304	340.88	369.89	289.22	376.99
175.9910	-38.6304	340.80	358.80	288.60	365.61
175.9931	-38.6304	340.78	347.36	287.92	353.82
175.9952	-38.6304	340.81	335.50	287.18	341.57
175.9973	-38.6304	340.94	323.13	286.39	328.75
175.9994	-38.6304	341.20	310.13	285.54	315.23
176.0015	-38.6304	341.63	296.29	284.61	300.78
176.0036	-38.6304	342.30	281.33	283.61	285.07
176.0057	-38.6304	343.37	264.74	282.47	267.52
176.0078	-38.6304	345.11	245.66	281.11	247.14
176.0099	-38.6304	348.23	222.59	279.20	222.11
176.0120	-38.6304	355.25	192.80	275.57	188.89
176.0141	-38.6304	372.51	155.64	266.88	145.30
176.0162	-38.6304	359.10	171.13	269.95	166.19
176.0183	-38.6304	348.98	193.27	273.46	193.36
176.0204	-38.6304	343.62	211.11	280.08	213.73
176.0225	-38.6304	339.04	225.15	286.83	229.56
176.0246	-38.6304	334.67	235.40	291.47	241.43
176.0267	-38.6304	330.34	242.56	294.12	250.19
176.0288	-38.6304	326.03	247.18	295.50	256.37
176.0309	-38.6304	321.82	249.65	296.22	260.33
176.0330	-38.6304	317.76	250.33	296.63	262.39
176.0351	-38.6304	313.94	249.62	296.91	262.93
176.0372	-38.6304	310.49	247.95	297.15	262.35
176.0393	-38.6304	307.55	245.82	297.38	261.11
176.0414	-38.6304	305.31	243.74	297.61	259.68
176.0435	-38.6304	303.97	242.18	297.86	258.51
176.0456	-38.6304	303.64	241.52	298.12	257.97
176.0477	-38.6304	304.34	241.99	298.37	258.33
176.0498	-38.6304	306.02	243.72	298.58	259.79
176.0519	-38.6304	308.59	246.74	298.68	262.44
176.0540	-38.6304	311.93	250.93	298.62	266.21
176.0561	-38.6304	315.89	255.97	298.41	270.80
176.0582	-38.6304	320.32	261.40	298.07	275.78
176.0603	-38.6304	325.04	266.81	297.62	280.75
176.0624	-38.6304	329.92	271.87	297.05	285.37
176.0645	-38.6304	334.91	276.40	296.38	289.45
176.0666	-38.6304	340.13	280.41	295.73	292.99
176.0687	-38.6304	345.92	284.14	295.33	296.17
176.0708	-38.6304	352.93	288.03	295.57	299.37
176.0729	-38.6304	361.81	292.55	296.82	302.96
176.0751	-38.6304	372.81	297.78	299.12	307.00
176.0772	-38.6304	385.67	303.35	302.20	311.15
176.0793	-38.6304	399.90	308.74	305.67	314.92
176.0814	-38.6304	415.17	313.52	309.27	317.92
176.0835	-38.6304	431.36	317.46	312.89	319.92
176.0856	-38.6304	448.49	320.44	316.52	320.80
176.0877	-38.6304	466.59	322.48	320.22	320.58
176.0898	-38.6304	485.49	323.83	323.99	319.58
176.0919	-38.6304	504.23	325.21	327.70	318.75
176.0940	-38.6304	519.16	327.77	330.62	319.85
176.0961	-38.6304	523.21	331.42	331.28	323.65
176.0982	-38.6304	518.06	335.85	330.16	329.59
176.1003	-38.6304	514.08	341.33	329.60	336.82
176.1024	-38.6304	506.29	341.91	325.45	338.82
176.1045	-38.6304	487.11	336.91	315.91	335.09
176.1066	-38.6304	473.30	338.71	311.99	338.02
176.1087	-38.6304	463.89	343.90	310.91	344.26
176.1108	-38.6304	456.21	349.40	310.12	350.70
176.1129	-38.6304	449.62	354.59	309.24	356.76
176.1150	-38.6304	443.90	359.48	308.31	362.43
176.1171	-38.6304	438.86	364.16	307.44	367.84
176.1192	-38.6304	434.32	368.76	306.71	373.14
176.1213	-38.6304	430.14	373.36	306.13	378.45
176.1234	-38.6304	426.21	378.02	305.71	383.84
176.1255	-38.6304	422.46	382.77	305.42	389.33
176.1276	-38.6304	418.88	387.59	305.23	394.89
176.1297	-38.6304	415.46	392.46	305.11	400.50
176.1318	-38.6304	412.20	397.33	305.03	406.11
176.1339	-38.6304	409.10	402.21	304.98	411.70
176.1360	-38.6304	406.16	407.06	304.94	417.25
176.1381	-38.6304	403.37	411.91	304.90	422.76
176.1402	-38.6304	400.75	416.74	304.87	428.23
176.1423	-38.6304	398.27	421.57	304.83	433.67
176.1444	-38.6304	395.95	426.42	304.79	439.09
176.1465	-38.6304	393.77	431.31	304.73	444.51
176.1486	-38.6304	391.73	436.27	304.67	449.95
176.1507	-38.6304	389.84	441.31	304.58	455.44
176.1528	-38.6304	388.08	446.47	304.48	460.98
176.1549	-38.6304	386.45	451.76	304.36	466.61
176.1570	-38.6304	384.96	457.19	304.22	472.34
176.1591	-38.6304	383.58	462.78	304.07	478.17
176.1612	-38.6304	382.32	468.53	303.89	484.12
176.1633	-38.6304	381.17	474.45	303.71	490.19
176.1654	-38.6304	380.11	480.53	303.51	496.39
176.1675	-38.6304	379.15	486.75	303.31	502.70
176.1696	-38.6304	378.27	493.13	303.11	509.13
176.1717	-38.6304	377.47	499.63	302.91	515.67
176.1738	-38.6304	376.74	506.26	302.72	522.30
176.1759	-38.6304	376.07	513.00	302.52	529.03
176.1780	-38.6304	375.46	519.83	302.34	535.85
175.9700	-38.6294	342.43	458.94	292.96	467.77
175.9721	-38.6294	342.21	449.60	292.64	458.30
175.9742	-38.6294	341.99	440.14	292.29	448.69
175.9763	-38.6294	341.78	430.53	291.92	438.93
175.9784	-38.6294	341.58	420.77	291.51	429.00
175.9805	-38.6294	341.38	410.84	291.07	418.88
175.9826	-38.6294	341.19	400.72	290.59	408.55
175.9847	-38.6294	341.02	390.38	290.07	397.99
175.9868	-38.6294	340.87	379.80	289.50	387.16
175.9889	-38.6294	340.76	368.94	288.88	376.03
175.9910	-38.6294	340.68	357.78	288.21	364.55
175.9931	-38.6294	340.65	346.25	287.47	352.67
175.9952	-38.6294	340.70	334.30	286.66	340.32
175.9973	-38.6294	340.85	321.84	285.77	327.41
175.9994	-38.6294	341.14	308.77	284.80	313.82
176.0015	-38.6294	341.63	294.91	283.72	299.34
176.0036	-38.6294	342.42	280.00	282.52	283.69
176.0057	-38.6294	343.69	263.61	281.08	266.36
176.0078	-38.6294	345.82	244.95	279.19	246.44
176.0099	-38.6294	349.86	222.55	276.21	222.11
176.0120	-38.6294	359.57	192.31	270.08	188.11
176.0141	-38.6294	402.32	122.44	250.55	103.18
176.0162	-38.6294	366.88	164.59	257.22	159.38
176.0183	-38.6294	352.98	186.09	262.82	186.73
176.0204	-38.6294	345.77	205.83	276.19	208.51
176.0225	-38.6294	340.16	221.10	286.61	225.32
176.0246	-38.6294	335.10	231.87	292.36	237.70
176.0267	-38.6294	330.17	239.32	294.99	246.84
176.0288	-38.6294	325.30	244.03	296.06	253.25
176.0309	-38.6294	320.54	246.37	296.47	257.22
176.0330	-38.6294	315.94	246.71	296.66	259.07
176.0351	-38.6294	311.58	245.46	296.78	259.21
176.0372	-38.6294	307.56	243.11	296.91	258.07
176.0393	-38.6294	304.07	240.21	297.07	256.17
176.0414	-38.6294	301.36	237.38	297.25	254.08
176.0435	-38.6294	299.67	235.21	297.47	252.32
176.0456	-38.6294	299.15	234.13	297.71	251.32
176.0477	-38.6294	299.83	234.40	297.97	251.39
176.0498	-38.6294	301.59	236.15	298.19	252.76
176.0519	-38.6294	304.32	239.48	298.24	255.63
176.0540	-38.6294	307.88	244.28	298.06	259.93
176.0561	-38.6294	312.08	250.10	297.67	265.27
176.0582	-38.6294	316.73	256.35	297.12	271.04
176.0603	-38.6294	321.58	262.45	296.41	276.69
176.0624	-38.6294	326.44	267.99	295.53	281.80
176.0645	-38.6294	331.18	272.73	294.46	286.12
176.0666	-38.6294	335.85	276.65	293.27	289.64
176.0687	-38.6294	340.89	280.06	292.25	292.59
176.0708	-38.6294	347.21	283.69	292.00	295.59
176.0729	-38.6294	355.93	288.36	293.16	299.36
176.0751	-38.6294	367.44	294.28	295.85	304.04
176.0772	-38.6294	381.09	300.80	299.53	309.07
176.0793	-38.6294	395.98	307.08	303.55	313.68
176.0814	-38.6294	411.56	312.60	307.53	317.41
176.0835	-38.6294	427.64	317.14	311.36	320.05
176.0856	-38.6294	444.18	320.65	315.04	321.59
176.0877	-38.6294	461.08	323.26	318.60	322.16
176.0898	-38.6294	477.90	325.25	322.02	322.14
176.0919	-38.6294	493.42	327.17	325.09	322.32
176.0940	-38.6294	505.01	329.72	327.30	323.82
176.0961	-38.6294	509.95	333.24	328.17	327.38
176.0982	-38.6294	511.28	338.42	328.79	333.50
176.1003	-38.6294	520.31	347.95	333.43	344.14
176.1024	-38.6294	522.46	349.44	332.02	346.60
176.1045	-38.6294	483.07	330.18	309.26	328.64
176.1066	-38.6294	470.23	335.04	307.99	334.48
176.1087	-38.6294	462.38	342.50	308.87	342.88
176.1108	-38.6294	455.43	348.85	308.81	350.09
176.1129	-38.6294	449.28	354.33	308.20	356.37
176.1150	-38.6294	443.88	359.29	307.37	362.03
176.1171	-38.6294	439.10	363.95	306.55	367.36
176.1192	-38.6294	434.77	368.51	305.86	372.59
176.1213	-38.6294	430.72	373.13	305.35	377.89
176.1234	-38.6294	426.86	377.86	305.02	383.34
176.1255	-38.6294	423.15	382.72	304.82	388.94
176.1276	-38.6294	419.57	387.68	304.73	394.65
176.1297	-38.6294	416.13	392.70	304.68	400.41
176.1318	-38.6294	412.85	397.74	304.67	406.19
176.1339	-38.6294	409.74	402.77	304.67	411.93
176.1360	-38.6294	406.79	407.78	304.67	417.64
176.1381	-38.6294	404.00	412.77	304.66	423.30
176.1402	-38.6294	401.37	417.74	304.65	428.91
176.1423	-38.6294	398.90	422.72	304.63	434.48
176.1444	-38.6294	396.58	427.70	304.60	440.02
176.1465	-38.6294	394.40	432.72	304.56	445.56
176.1486	-38.6294	392.37	437.79	304.50	451.11
176.1507	-38.6294	390.48	442.93	304.42	456.69
176.1528	-38.6294	388.72	448.18	304.33	462.32
176.1549	-38.6294	387.09	453.53	304.22	468.02
176.1570	-38.6294	385.59	459.02	304.10	473.80
176.1591	-38.6294	384.20	464.64	303.95	479.68
176.1612	-38.6294	382.93	470.41	303.80	485.66
176.1633	-38.6294	381.76	476.33	303.63	491.75
176.1654	-38.6294	380.69	482.40	303.45	497.95
176.1675	-38.6294	379.71	488.60	303.26	504.25
176.1696	-38.6294	378.81	494.94	303.08	510.67
176.1717	-38.6294	377.98	501.41	302.89	517.18
176.1738	-38.6294	377.23	507.99	302.71	523.79
176.1759	-38.6294	376.54	514.68	302.53	530.49
176.1780	-38.6294	375.90	521.46	302.36	537.27
175.9700	-38.6284	342.34	458.61	292.83	467.44
175.9721	-38.6284	342.11	449.24	292.50	457.94
175.9742	-38.6284	341.89	439.74	292.14	448.29
175.9763	-38.6284	341.68	430.10	291.75	438.50
175.9784	-38.6284	341.47	420.31	291.33	428.53
175.9805	-38.6284	341.26	410.33	290.87	418.36
175.9826	-38.6284	341.07	400.16	290.37	407.99
175.9847	-38.6284	340.90	389.77	289.82	397.37
175.9868	-38.6284	340.74	379.13	289.22	386.48
175.9889	-38.6284	340.62	368.22	288.56	375.28
175.9910	-38.6284	340.54	356.99	287.83	363.74
175.9931	-38.6284	340.52	345.40	287.03	351.79
175.9952	-38.6284	340.57	333.38	286.14	339.38
175.9973	-38.6284	340.72	320.88	285.16	326.43
175.9994	-38.6284	341.03	307.80	284.08	312.82
176.0015	-38.6284	341.55	294.00	282.86	298.41
176.0036	-38.6284	342.39	279.27	281.47	282.95
176.0057	-38.6284	343.75	263.27	279.80	266.06
176.0078	-38.6284	346.01	245.40	277.58	247.04
176.0099	-38.6284	350.08	224.51	274.07	224.49
176.0120	-38.6284	358.23	198.10	267.53	195.30
176.0141	-38.6284	371.62	166.42	255.92	159.68
176.0162	-38.6284	365.08	160.57	240.14	159.28
176.0183	-38.6284	356.40	173.38	246.05	175.56
176.0204	-38.6284	347.57	200.71	273.40	203.51
176.0225	-38.6284	341.23	217.56	288.18	221.50
176.0246	-38.6284	335.58	228.72	294.48	234.26
176.0267	-38.6284	330.02	236.44	296.52	243.81
176.0288	-38.6284	324.54	241.22	296.92	250.47
176.0309	-38.6284	319.21	243.37	296.86	254.41
176.0330	-38.6284	314.05	243.28	296.74	255.98
176.0351	-38.6284	309.08	241.38	296.68	255.61
176.0372	-38.6284	304.44	238.19	296.70	253.78
176.0393	-38.6284	300.32	234.34	296.79	251.08
176.0414	-38.6284	297.04	230.58	296.93	248.15
176.0435	-38.6284	294.95	227.66	297.12	245.67
176.0456	-38.6284	294.25	226.08	297.37	244.11
176.0477	-38.6284	294.93	226.07	297.67	243.78
176.0498	-38.6284	296.83	227.77	297.94	244.97
176.0519	-38.6284	299.77	231.42	297.97	248.03
176.0540	-38.6284	303.58	236.96	297.65	253.00
176.0561	-38.6284	308.07	243.79	297.03	259.29
176.0582	-38.6284	312.98	251.05	296.22	266.04
176.0603	-38.6284	318.01	257.97	295.25	272.50
176.0624	-38.6284	322.84	264.05	294.03	278.16
176.0645	-38.6284	327.23	268.95	292.46	282.70
176.0666	-38.6284	331.10	272.59	290.55	286.03
176.0687	-38.6284	334.89	275.31	288.58	288.43
176.0708	-38.6284	339.96	278.22	287.49	290.87
176.0729	-38.6284	348.35	282.94	288.49	294.73
176.0751	-38.6284	360.71	289.87	291.84	300.34
176.0772	-38.6284	375.62	297.76	296.45	306.60
176.0793	-38.6284	391.44	305.21	301.21	312.29
176.0814	-38.6284	407.44	311.60	305.66	316.87
176.0835	-38.6284	423.42	316.78	309.72	320.21
176.0856	-38.6284	439.36	320.84	313.44	322.41
176.0877	-38.6284	455.10	323.97	316.87	323.69
176.0898	-38.6284	470.16	326.46	319.98	324.45
176.0919	-38.6284	483.49	328.77	322.61	325.34
176.0940	-38.6284	493.48	331.41	324.46	327.14
176.0961	-38.6284	499.43	334.85	325.51	330.49
176.0982	-38.6284	504.99	340.17	327.16	336.33
176.1003	-38.6284	526.24	353.96	337.20	350.57
176.1024	-38.6284	572.40	374.96	357.72	371.90
176.1045	-38.6284	463.04	309.25	289.56	308.25
176.1066	-38.6284	465.27	330.72	303.17	330.35
176.1087	-38.6284	460.28	341.41	306.87	341.86
176.1108	-38.6284	454.27	348.55	307.52	349.78
176.1129	-38.6284	448.66	354.23	307.12	356.15
176.1150	-38.6284	443.67	359.15	306.35	361.69
176.1171	-38.6284	439.23	363.71	305.54	366.85
176.1192	-38.6284	435.15	368.20	304.89	371.95
176.1213	-38.6284	431.27	372.82	304.45	377.23
176.1234	-38.6284	427.48	377.63	304.23	382.75
176.1255	-38.6284	423.78	382.63	304.16	388.50
176.1276	-38.6284	420.19	387.76	304.18	394.39
176.1297	-38.6284	416.73	392.95	304.23	400.34
176.1318	-38.6284	413.43	398.15	304.29	406.29
176.1339	-38.6284	410.30	403.34	304.34	412.21
176.1360	-38.6284	407.34	408.51	304.39	418.07
176.1381	-38.6284	404.55	413.64	304.42	423.87
176.1402	-38.6284	401.92	418.76	304.43	429.61
176.1423	-38.6284	399.45	423.86	304.43	435.30
176.1444	-38.6284	397.14	428.97	304.42	440.97
176.1465	-38.6284	394.97	434.10	304.39	446.61
176.1486	-38.6284	392.94	439.28	304.34	452.26
176.1507	-38.6284	391.06	444.52	304.27	457.94
176.1528	-38.6284	389.30	449.84	304.19	463.65
176.1549	-38.6284	387.67	455.26	304.09	469.41
176.1570	-38.6284	386.16	460.80	303.98	475.25
176.1591	-38.6284	384.77	466.46	303.85	481.17
176.1612	-38.6284	383.49	472.25	303.70	487.18
176.1633	-38.6284	382.30	478.17	303.55	493.28
176.1654	-38.6284	381.22	484.23	303.38	499.49
176.1675	-38.6284	380.22	490.42	303.21	505.79
176.1696	-38.6284	379.30	496.73	303.04	512.19
176.1717	-38.6284	378.46	503.16	302.86	518.68
176.1738	-38.6284	377.69	509.70	302.69	525.27
176.1759	-38.6284	376.97	516.35	302.52	531.94
176.1780	-38.6284	376.32	523.08	302.36	538.68
175.9700	-38.6274	342.25	458.39	292.71	467.22
175.9721	-38.6274	342.02	449.00	292.37	457.70
175.9742	-38.6274	341.79	439.48	292.00	448.03
175.9763	-38.6274	341.57	429.81	291.59	438.21
175.9784	-38.6274	341.35	419.99	291.15	428.21
175.9805	-38.6274	341.15	409.98	290.68	418.01
175.9826	-38.6274	340.95	399.77	290.15	407.60
175.9847	-38.6274	340.77	389.35	289.58	396.94
175.9868	-38.6274	340.61	378.67	288.95	386.01
175.9889	-38.6274	340.48	367.71	288.25	374.77
175.9910	-38.6274	340.39	356.44	287.48	363.18
175.9931	-38.6274	340.36	344.81	286.62	351.19
175.9952	-38.6274	340.40	332.76	285.66	338.75
175.9973	-38.6274	340.55	320.25	284.58	325.78
175.9994	-38.6274	340.86	307.20	283.38	312.21
176.0015	-38.6274	341.37	293.50	282.03	297.92
176.0036	-38.6274	342.21	279.03	280.48	282.75
176.0057	-38.6274	343.55	263.55	278.64	266.45
176.0078	-38.6274	345.70	246.71	276.27	248.60
176.0099	-38.6274	349.21	227.84	272.75	228.45
176.0120	-38.6274	354.79	206.13	266.66	205.18
176.0141	-38.6274	360.76	182.81	254.61	181.25
176.0162	-38.6274	365.21	143.00	210.21	146.42
176.0183	-38.6274	360.08	155.14	224.10	159.33
176.0204	-38.6274	348.80	197.42	274.92	200.11
176.0225	-38.6274	342.33	214.58	292.99	217.97
176.0246	-38.6274	336.17	225.86	298.36	230.95
176.0267	-38.6274	329.89	233.91	298.77	241.09
176.0288	-38.6274	323.76	238.77	298.04	248.05
176.0309	-38.6274	317.84	240.69	297.33	251.93
176.0330	-38.6274	312.08	240.08	296.85	253.15
176.0351	-38.6274	306.48	237.41	296.59	252.17
176.0372	-38.6274	301.13	233.22	296.50	249.52
176.0393	-38.6274	296.26	228.20	296.54	245.82
176.0414	-38.6274	292.30	223.28	296.66	241.87
176.0435	-38.6274	289.73	219.43	296.83	238.51
176.0456	-38.6274	288.86	217.29	297.08	236.29
176.0477	-38.6274	289.63	216.92	297.49	235.42
176.0498	-38.6274	291.74	218.43	297.91	236.22
176.0519	-38.6274	294.94	222.37	297.97	239.43
176.0540	-38.6274	299.04	228.87	297.44	245.27
176.0561	-38.6274	303.88	237.02	296.51	252.84
176.0582	-38.6274	309.13	245.53	295.40	260.82
176.0603	-38.6274	314.37	253.44	294.13	268.26
176.0624	-38.6274	319.19	260.12	292.55	274.54
176.0645	-38.6274	323.15	265.15	290.43	279.28
176.0666	-38.6274	325.92	268.29	287.58	282.23
176.0687	-38.6274	327.71	269.71	284.17	283.57
176.0708	-38.6274	330.45	271.05	281.52	284.70
176.0729	-38.6274	338.18	275.57	282.20	288.43
176.0751	-38.6274	352.24	284.22	286.81	295.59
176.0772	-38.6274	369.25	294.18	292.92	303.70
176.0793	-38.6274	386.43	303.16	298.71	310.79
176.0814	-38.6274	402.97	310.55	303.72	316.33
176.0835	-38.6274	418.88	316.42	308.03	320.40
176.0856	-38.6274	434.25	321.01	311.80	323.23
176.0877	-38.6274	448.97	324.60	315.11	325.14
176.0898	-38.6274	462.64	327.50	317.98	326.52
176.0919	-38.6274	474.49	330.11	320.30	327.91
176.0940	-38.6274	483.65	332.81	321.93	329.88
176.0961	-38.6274	490.20	336.00	322.98	332.87
176.0982	-38.6274	497.08	340.35	324.45	337.44
176.1003	-38.6274	512.52	348.16	329.76	345.39
176.1024	-38.6274	495.60	326.09	308.46	324.06
176.1045	-38.6274	440.46	290.01	270.83	289.58
176.1066	-38.6274	460.81	328.87	300.15	328.72
176.1087	-38.6274	457.98	341.22	305.37	341.77
176.1108	-38.6274	452.85	348.67	306.37	349.90
176.1129	-38.6274	447.83	354.31	306.04	356.13
176.1150	-38.6274	443.34	359.06	305.24	361.39
176.1171	-38.6274	439.31	363.42	304.39	366.25
176.1192	-38.6274	435.54	367.78	303.76	371.16
176.1213	-38.6274	431.82	372.38	303.42	376.41
176.1234	-38.6274	428.09	377.31	303.35	382.06
176.1255	-38.6274	424.38	382.49	303.43	388.01
176.1276	-38.6274	420.75	387.81	303.59	394.13
176.1297	-38.6274	417.26	393.20	303.75	400.29
176.1318	-38.6274	413.93	398.58	303.90	406.44
176.1339	-38.6274	410.78	403.94	304.02	412.53
176.1360	-38.6274	407.81	409.26	304.11	418.54
176.1381	-38.6274	405.02	414.54	304.18	424.48
176.1402	-38.6274	402.39	419.78	304.22	430.35
176.1423	-38.6274	399.93	425.01	304.24	436.16
176.1444	-38.6274	397.62	430.24	304.24	441.94
176.1465	-38.6274	395.47	435.48	304.22	447.69
176.1486	-38.6274	393.45	440.75	304.18	453.43
176.1507	-38.6274	391.57	446.07	304.13	459.18
176.1528	-38.6274	389.82	451.47	304.06	464.96
176.1549	-38.6274	388.19	456.96	303.97	470.79
176.1570	-38.6274	386.68	462.54	303.86	476.68
176.1591	-38.6274	385.28	468.23	303.74	482.64
176.1612	-38.6274	383.99	474.05	303.61	488.68
176.1633	-38.6274	382.80	479.98	303.47	494.80
176.1654	-38.6274	381.70	486.03	303.32	501.01
176.1675	-38.6274	380.69	492.21	303.16	507.31
176.1696	-38.6274	379.76	498.50	303.00	513.70
176.1717	-38.6274	378.90	504.90	302.84	520.18
